18-2-8-4-16_4-1-2-2-16-1-0.9,0.40032744,0.58271617
model,MAE,RMSE
18-2-8-4-16_4-1-2-2-16-1-0.9,0.4137575,0.54145944
model,MAE,RMSE
18-2-8-4-16_4-1-2-2-16-1-0.9,0.29141393,0.47710785
model,MAE,RMSE
