model,MAE,RMSE
model,MAE,RMSE
18-3-8-16-4-1-2-2-16-2-0.9,0.31807858,0.51632667
18-3-10-16-4-1-2-2-16-2-0.9,0.4020216,0.6318176
18-3-10-16-4-1-2-2-16-1-0.9,0.35195756,0.5538164
model,MAE,RMSE
18-2-8-4-16_4-1-2-2-16-2-0.95,0.02041719,0.033712287
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
18-2-8-4-16_4-1-2-2-16-2-0.95,0.020624377,0.03356946
model,MAE,RMSE
model,MAE,RMSE
18-3-8-4-16_4-1-2-2-16-2-0.95,0.29986972,0.5015071
model,MAE,RMSE
