model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
model,MAE,RMSE
18-1-8-16-4-1-3-2-16-1-0.7,0.29932943,0.47076255
model,MAE,RMSE
18-3-8-16-4-1-3-2-16-1-0.9,0.29184985,0.47405297
model,MAE,RMSE
