0.004881948,0.52331644,0.26340267,0.0,0.76749814,0.14239971,0.0,0.0
0.0045237397,0.5240314,0.18578705,0.0,0.751275,0.14371654,0.0,0.0
0.0042173313,0.5238227,0.17808498,0.0,0.8047819,0.17111634,0.0,0.0
0.004045486,0.52480996,0.23039417,0.0,0.8680074,0.17654882,0.0,0.0
0.0044783787,0.52520627,0.24102402,0.0,0.86385804,0.13996035,0.0,0.0
0.0050469977,0.5247761,0.26684827,0.0,0.84457153,0.12441932,0.0,0.0
0.005288551,0.5244076,0.26877758,0.0,0.804147,0.11738674,0.0,0.0
0.005257157,0.523833,0.23506466,0.0,0.7782077,0.12178014,0.0,0.0
0.0049767746,0.5236135,0.24253042,0.0,0.8052287,0.1400475,0.0,0.0
0.0047557205,0.5242819,0.20682213,0.0,0.79225206,0.13668665,0.0,0.0
0.004664091,0.5240316,0.17278339,0.0,0.80252224,0.14381742,0.0,0.0
0.004517878,0.524354,0.2631824,0.0,0.8790793,0.16417561,0.0,0.0
0.004725539,0.52517444,0.2220838,0.0,0.813843,0.12373768,0.0,0.0
0.004996379,0.5239698,0.16721697,0.0,0.7851013,0.12595557,0.0,0.0
0.0047246465,0.5236187,0.15263824,0.0,0.8181644,0.14721785,0.0,0.0
0.0045560263,0.5244369,0.2130698,0.0,0.885414,0.1581274,0.0,0.0
0.0048978487,0.5250568,0.24091713,0.0,0.8811031,0.12790293,0.0,0.0
0.005544125,0.5246032,0.2632075,0.0,0.84889007,0.10941621,0.0,0.0
0.0057170163,0.5240565,0.258969,0.0,0.80109286,0.10728345,0.0,0.0
0.0054141833,0.52354497,0.26173213,0.0,0.79059404,0.12235644,0.0,0.0
0.005024999,0.52383196,0.25163525,0.0,0.7845183,0.13242836,0.0,0.0
0.004755508,0.5239329,0.18560298,0.0,0.7617914,0.13537572,0.0,0.0
0.00445683,0.523746,0.2031982,0.0,0.82434314,0.16376233,0.0,0.0
0.0043413406,0.5248253,0.22108617,0.0,0.85060257,0.15538001,0.0,0.0
0.004672774,0.52487797,0.2579023,0.0,0.8612269,0.13958661,0.0,0.0
0.0051329536,0.52474207,0.28832343,0.0,0.8359195,0.12151891,0.0,0.0
0.0052817706,0.52433157,0.28147936,0.0,0.78327346,0.11590998,0.0,0.0
0.005113997,0.5236215,0.208794,0.0,0.7475165,0.123221084,0.0,0.0
0.0047180727,0.5232217,0.189206,0.0,0.79437894,0.15236609,0.0,0.0
0.0043845554,0.5244332,0.22067648,0.0,0.84814185,0.16300881,0.0,0.0
0.004492396,0.52498615,0.2577681,0.0,0.8599022,0.14635962,0.0,0.0
0.0049353493,0.5248392,0.23722647,0.0,0.81445134,0.122975655,0.0,0.0
0.0050778147,0.5240793,0.2565439,0.0,0.8178361,0.13157472,0.0,0.0
0.00497463,0.52428734,0.24468663,0.0,0.79690444,0.12938114,0.0,0.0
0.0048646308,0.5240323,0.2210313,0.0,0.79012,0.13544242,0.0,0.0
0.0046809977,0.5240885,0.22148046,0.0,0.81222165,0.14701964,0.0,0.0
